"","team","season","avg_to_epa","tot_to_epa","fum_lost_rate","ints","fumbles","sacks","tos","sacks_pct","avg_to_forced_epa","tot_to_forced_epa","fum_lost_rate_forced","ints_forced","fumbles_forced","sacks_forced","tos_forced","sacks_forced_pct","net_tos","net_to_epa_tot","net_to_epa_avg"
"633","DAL",2008,-2.99965490968686,-185.978604400586,0.555555555555556,20,18,24,62,0.387096774193548,-1.86713188610533,-141.902023344005,0.533333333333333,8,15,53,76,0.697368421052632,-14,-44.0765810565804,-0.319395514902756
"634","ARI",2012,-2.71858220990941,-228.36090563239,0.692307692307692,21,13,50,84,0.595238095238095,-2.70919270764612,-184.225104119936,0.583333333333333,22,12,34,68,0.5,16,-44.1358015124538,-0.290367115213512
"635","CLE",2009,-2.78188486309643,-155.7855523334,0.769230769230769,18,13,25,56,0.446428571428571,-1.95217136479603,-111.273767793374,0.5,10,8,39,57,0.684210526315789,-1,-44.5117845400265,-0.393909597699349
"636","HOU",2022,-2.91927051277947,-195.591124356224,0.470588235294118,19,17,31,67,0.462686567164179,-2.43312424325749,-150.853703081964,0.454545454545455,16,11,36,62,0.580645161290323,5,-44.7374212742599,-0.34680171530434
"637","CHI",2002,-2.44021547043366,-170.815082930356,0.666666666666667,18,15,37,70,0.528571428571429,-2.17232358858467,-125.994768137911,0.714285714285714,9,21,29,58,0.5,12,-44.8203147924452,-0.350158709315978
"638","MIN",2010,-2.87084973271893,-186.60523262673,0.75,26,8,32,65,0.492307692307692,-2.62268707197088,-141.625101886428,0.636363636363636,15,11,28,54,0.518518518518518,11,-44.9801307403028,-0.377984291935317
"639","DET",2021,-2.83855328277007,-158.958983835124,0.583333333333333,14,12,30,56,0.535714285714286,-2.37124849870512,-113.819927937846,0.7,11,10,27,48,0.5625,8,-45.139055897278,-0.434029383627673
"640","MIN",2013,-2.51385487118257,-180.997550725145,0.6,19,15,38,72,0.527777777777778,-2.2265082730536,-135.81700465627,0.545454545454545,12,11,38,61,0.622950819672131,11,-45.1805460688757,-0.339703353901321
"641","LAC",2015,-2.59685587587256,-168.795631931716,0.666666666666667,13,15,38,65,0.584615384615385,-2.57453783709978,-123.577816180789,0.666666666666667,11,9,28,48,0.583333333333333,17,-45.2178157509271,-0.400157661512629
"642","TB",2004,-2.68424201415034,-198.633909047125,0.789473684210526,18,19,37,74,0.5,-2.22024702447469,-153.197044688753,0.5,16,14,39,69,0.565217391304348,5,-45.4368643583718,-0.317740310198405
"643","MIA",1999,-2.71296033817381,-211.610906377557,0.6,23,20,36,78,0.461538461538462,-2.24498337725342,-166.128769916753,0.666666666666667,21,9,44,74,0.594594594594595,4,-45.482136460804,-0.299224581978974
"644","TEN",2001,-2.14832140962369,-148.234177264034,0.727272727272727,17,11,41,69,0.594202898550725,-2.09565572459512,-102.687130505161,0.666666666666667,13,9,27,49,0.551020408163265,20,-45.5470467588734,-0.385991921685368
"645","IND",2012,-2.39999833010048,-170.399881437134,0.444444444444444,19,18,34,71,0.47887323943662,-2.48955837102893,-124.477918551447,0.666666666666667,12,9,30,50,0.6,21,-45.9219628856877,-0.379520354427171
"646","NYG",1999,-2.45628814535077,-174.396458319905,0.529411764705882,20,17,34,71,0.47887323943662,-2.33580987640436,-128.46954320224,0.5,17,12,26,55,0.472727272727273,16,-45.9269151176652,-0.364499326330676
"647","LV",2004,-2.71374219482841,-162.824531689705,0.642857142857143,22,14,24,60,0.4,-2.99051245544345,-116.629985762294,0.8,9,10,20,39,0.512820512820513,21,-46.1945459274102,-0.466611575024345
"648","BUF",2012,-2.81834531733155,-169.100719039893,0.85,17,20,24,60,0.4,-1.94713971811751,-122.669802241403,0.444444444444444,12,18,33,63,0.523809523809524,-3,-46.4309167984901,-0.377487128443009
"649","MIA",2007,-2.67629676706738,-157.901509256975,0.888888888888889,16,9,34,59,0.576271186440678,-2.2272682777399,-111.363413886995,0.454545454545455,14,11,25,50,0.5,9,-46.5380953699801,-0.426955003394313
"650","ATL",2001,-2.23545410009421,-187.778144407914,0.714285714285714,17,14,54,84,0.642857142857143,-2.20217317834814,-140.939083414281,0.538461538461538,18,13,34,64,0.53125,20,-46.8390609936325,-0.316480141848868
"651","HOU",2020,-2.03014289333583,-138.049716746837,0.571428571428571,7,14,47,68,0.691176470588235,-2.1643590470244,-90.9030799750249,0.666666666666667,3,9,30,42,0.714285714285714,26,-47.1466367718118,-0.428605788834653
"652","SF",2017,-2.68840587050226,-172.057975712144,0.583333333333333,15,12,39,64,0.609375,-2.49495896789229,-124.747948394614,0.615384615384615,10,13,27,50,0.54,14,-47.31002731753,-0.415000239627456
"653","ARI",2005,-2.61126472047622,-201.067383476669,0.736842105263158,21,19,37,77,0.480519480519481,-2.55980872683091,-153.588523609855,0.555555555555556,15,18,27,60,0.45,17,-47.4788598668144,-0.346561020925653
"654","NO",2006,-2.82213732888581,-152.395415759834,0.55,14,20,20,54,0.37037037037037,-1.77559735349846,-104.760243856409,0.307692307692308,11,13,35,59,0.593220338983051,-5,-47.6351719034245,-0.421550193835615
"655","MIA",2010,-2.33669427460556,-161.231904947784,0.545454545454545,21,11,37,69,0.536231884057971,-2.10037700683875,-113.420358369292,0.583333333333333,11,12,31,54,0.574074074074074,15,-47.8115465784916,-0.388711760800745
"656","KC",2007,-2.29745488625095,-188.391300672578,0.666666666666667,20,15,47,82,0.573170731707317,-2.37731474484906,-140.261569946094,0.538461538461538,14,13,32,59,0.542372881355932,23,-48.1297307264835,-0.341345607989245
"657","ARI",1999,-2.23058981897504,-196.291904069803,0.333333333333333,30,21,38,88,0.431818181818182,-2.42471972632223,-147.907903305656,0.368421052631579,17,19,25,61,0.409836065573771,27,-48.3840007641477,-0.324724837343273
"658","LV",2005,-2.32166185325116,-143.943034901572,0.333333333333333,15,15,32,62,0.516129032258065,-1.98895922484062,-95.4700427923496,0.785714285714286,5,14,29,48,0.604166666666667,14,-48.4729921092221,-0.440663564629291
"659","IND",2016,-2.54995717726377,-165.747216522145,0.5,15,10,40,65,0.615384615384615,-2.34114788693815,-117.057394346908,0.6,8,15,27,50,0.54,15,-48.6898221752375,-0.423389758045543
"660","DEN",2011,-2.54709741981121,-196.126501325463,0.72,13,25,39,77,0.506493506493506,-2.36613526190368,-146.700386238028,0.583333333333333,11,12,39,62,0.629032258064516,15,-49.4261150874349,-0.355583561780107
"661","NYJ",2007,-2.16199307663451,-168.635459977492,0.333333333333333,19,12,47,78,0.602564102564103,-2.5313001213947,-118.971105705551,0.666666666666667,15,9,23,47,0.48936170212766,31,-49.664354271941,-0.397314834175528
"662","ARI",2023,-2.65519909641991,-156.656746688775,0.416666666666667,12,12,35,59,0.593220338983051,-2.26855820557721,-106.622235662129,0.5,11,4,32,47,0.680851063829787,12,-50.0345110266459,-0.472023688930621
"663","CHI",2022,-2.03713794424006,-167.045311427685,0.470588235294118,15,17,51,82,0.621951219512195,-2.65388890110561,-116.771111648647,0.5,14,10,20,44,0.454545454545455,38,-50.2741997790383,-0.399001585547923
"664","TB",2019,-2.98000653733393,-244.360536061382,0.571428571428571,30,14,38,82,0.463414634146341,-2.85293561101506,-193.999621549024,0.7,12,20,36,68,0.529411764705882,14,-50.3609145123583,-0.335739430082389
"665","DET",2013,-3.1165084561433,-177.640982000168,0.722222222222222,19,18,20,57,0.350877192982456,-2.49200531035442,-127.092270828076,0.5,15,8,28,51,0.549019607843137,6,-50.5487111720928,-0.468043621963822
"666","PHI",2020,-2.12307769769121,-203.815458978356,0.421052631578947,20,19,57,96,0.59375,-2.50984936800091,-153.100811448056,0.833333333333333,8,12,41,61,0.672131147540984,35,-50.7146475303006,-0.323023232677074
"667","DEN",2020,-2.88630434195182,-178.950869201013,0.583333333333333,23,12,27,62,0.435483870967742,-2.1671950197089,-127.864506162825,0.454545454545455,10,11,38,59,0.644067796610169,3,-51.0863630381881,-0.422201347423042
"668","ATL",2007,-2.61758093556231,-177.995503618237,0.636363636363636,16,11,41,68,0.602941176470588,-2.75202377109388,-126.593093470319,0.692307692307692,16,13,17,46,0.369565217391304,22,-51.4024101479185,-0.450898334630864
"669","DAL",2000,-2.44472983967083,-166.241629097617,0.722222222222222,21,18,29,68,0.426470588235294,-2.20169007247527,-114.487883768714,0.428571428571429,16,14,22,52,0.423076923076923,16,-51.7537453289028,-0.43128121107419
"670","MIN",2002,-2.06006289467735,-168.925157363543,0.48,23,25,34,82,0.414634146341463,-2.54173255736512,-116.919697638795,1,16,5,25,46,0.543478260869565,36,-52.0054597247473,-0.406292654099589
"671","JAX",2016,-2.58305726197971,-149.817321194823,0.642857142857143,16,14,29,58,0.5,-2.1172353679995,-97.3928269279771,0.375,7,8,31,46,0.673913043478261,12,-52.424494266846,-0.50408167564275
"672","PHI",2005,-2.54089525111243,-182.944458080095,0.588235294117647,20,17,35,72,0.486111111111111,-2.37192792564143,-130.456035910279,0.388888888888889,17,18,20,55,0.363636363636364,17,-52.4884221698163,-0.413294662754459
"673","LA",2011,-2.43763376378988,-175.509630992871,0.647058823529412,10,17,45,72,0.625,-2.01521002467245,-122.927811505019,0.307692307692308,12,13,36,61,0.590163934426229,11,-52.5818194878518,-0.39535202622445
"674","BUF",2003,-2.20468625219201,-176.374900175361,0.590909090909091,17,22,41,80,0.5125,-2.42284470907466,-123.565080162808,0.5,10,14,27,51,0.529411764705882,29,-52.8098200125533,-0.403128397042392
"675","MIN",2023,-2.82734515953472,-206.396196646035,0.764705882352941,19,17,37,73,0.506849315068493,-2.22550168302468,-153.559616128703,0.409090909090909,11,22,37,69,0.536231884057971,4,-52.8365805173321,-0.37208859519248
"676","CHI",2003,-2.30870056207604,-159.300338783247,0.5,20,12,37,69,0.536231884057971,-2.86040923958817,-105.835141864762,0.428571428571429,15,7,15,37,0.405405405405405,32,-53.4651969184846,-0.504388650174383
"677","NYJ",2012,-2.47274096682676,-187.928313478834,0.631578947368421,19,19,38,76,0.5,-2.68672050553267,-134.336025276634,0.846153846153846,11,13,26,50,0.52,26,-53.5922882022004,-0.425335620652384
"678","LAC",2000,-2.24387674733501,-186.241770028806,0.642857142857143,29,14,40,83,0.481927710843373,-2.45072200765498,-132.338988413369,0.428571428571429,15,7,32,54,0.592592592592593,29,-53.902781615437,-0.39345096069662
"679","SEA",2009,-2.58784049330535,-178.560994038069,0.588235294117647,19,17,33,69,0.478260869565217,-2.82705683022828,-124.390500530044,0.636363636363636,13,11,20,44,0.454545454545455,25,-54.170493508025,-0.479384898301106
"680","NYG",2021,-2.88786660196729,-184.823462525907,0.625,20,16,28,64,0.4375,-2.41928036188605,-130.641139541847,0.545454545454545,15,11,29,54,0.537037037037037,10,-54.1823229840595,-0.459172228678471
"681","SEA",2006,-2.39370479607418,-210.646022054528,0.722222222222222,25,18,46,88,0.522727272727273,-2.22803344777999,-155.9623413446,0.611111111111111,13,18,39,70,0.557142857142857,18,-54.6836807099286,-0.346099244999548
"682","DEN",2008,-3.26012416703961,-130.404966681584,0.769230769230769,18,13,10,40,0.25,-2.08632696935424,-75.1077708967528,0.666666666666667,6,9,22,36,0.611111111111111,4,-55.2971957848317,-0.727594681379364
"683","ATL",2023,-2.82861595937908,-181.031421400261,0.642857142857143,17,14,34,64,0.53125,-2.13030626563628,-125.68806967254,0.388888888888889,8,18,33,59,0.559322033898305,5,-55.3433517277207,-0.449945949005859
"684","NO",2022,-2.83634653864483,-173.017138857335,0.75,14,12,35,61,0.573770491803279,-1.86550425239617,-117.526767900958,0.555555555555556,7,9,47,63,0.746031746031746,-2,-55.4903709563761,-0.447502991583678
"685","CLE",2005,-2.38746330951978,-167.122431666385,0.6,18,15,37,70,0.528571428571429,-2.32025543803189,-111.372261025531,0.545454545454545,15,11,22,48,0.458333333333333,22,-55.7501706408541,-0.472459073227577
"686","CIN",2000,-2.09781673692163,-155.238438532201,0.619047619047619,14,21,39,74,0.527027027027027,-2.15296042508433,-99.036179553879,0.6,9,15,22,46,0.478260869565217,28,-56.2022589783218,-0.468352158152681
"687","ARI",2018,-2.65148040347864,-201.512510664377,0.666666666666667,18,15,43,76,0.565789473684211,-2.33891016408434,-145.012430173229,0.692307692307692,7,13,42,62,0.67741935483871,14,-56.5000804911478,-0.409420873124259
"688","HOU",2008,-2.95394760823625,-180.190804102411,0.588235294117647,20,17,24,61,0.39344262295082,-2.74376794343653,-123.469557454644,0.642857142857143,12,14,20,45,0.444444444444444,16,-56.7212466477672,-0.535106100450634
"689","CLE",2015,-2.5908582430063,-191.723509982466,0.666666666666667,12,21,41,74,0.554054054054054,-2.6782705595827,-133.913527979135,0.733333333333333,11,15,25,50,0.5,24,-57.8099820033313,-0.46620953228493
"690","LV",2014,-2.90324931425264,-156.775462969643,0.533333333333333,16,15,23,54,0.425925925925926,-2.4714407174925,-98.8576286996999,0.4,9,10,21,40,0.525,14,-57.9178342699429,-0.616147173084499
"691","CIN",2002,-2.62301867647924,-165.250176618192,0.529411764705882,22,17,25,63,0.396825396825397,-2.43661995155514,-107.211277868426,0.615384615384615,9,13,22,44,0.5,19,-58.0388987497657,-0.542419614483792
"692","CHI",2016,-3.02049421263603,-163.106687482346,0.642857142857143,19,14,21,54,0.388888888888889,-2.10075953205913,-105.037976602956,0.333333333333333,8,9,33,50,0.66,4,-58.0687108793894,-0.558352989224898
"693","NYJ",2023,-2.53737534073588,-220.751654644021,0.55,15,20,52,87,0.597701149425287,-2.13669800623972,-162.389048474218,0.5,17,14,46,76,0.605263157894737,11,-58.362606169803,-0.358052798587749
"694","PIT",2011,-2.4672352448478,-172.706467139346,0.8,16,15,39,70,0.557142857142857,-2.32848124023178,-114.095580771357,0.375,11,8,30,49,0.612244897959184,21,-58.6108863679889,-0.492528456873856
"695","ATL",2021,-2.71948477452015,-179.48599511833,0.6875,15,16,35,66,0.53030303030303,-3.34948953999712,-120.581623439896,0.6,12,10,14,36,0.388888888888889,30,-58.9043716784333,-0.57749383998464
"696","WAS",2006,-2.65522133221407,-108.864074620777,0.545454545454545,10,11,20,41,0.48780487804878,-1.5026927204718,-49.5888597755693,0.333333333333333,6,9,18,33,0.545454545454545,8,-59.2752148452074,-0.801016416827128
"697","CLE",2004,-2.5063440733616,-180.456773282035,0.6875,21,16,35,72,0.486111111111111,-2.28631818071793,-121.174863578051,0.666666666666667,15,9,29,53,0.547169811320755,19,-59.2819097039846,-0.474255277631877
"698","DAL",2012,-2.78961564086722,-170.166554092901,0.777777777777778,19,9,33,61,0.540983606557377,-2.35667038934676,-110.763508299298,0.461538461538462,7,13,27,47,0.574468085106383,14,-59.4030457936027,-0.550028201792618
"699","IND",2001,-3.08794058406963,-197.628197380456,0.8125,23,16,26,64,0.40625,-2.4182391524729,-137.839631690956,0.714285714285714,15,7,35,57,0.614035087719298,7,-59.788565689501,-0.494120377599181
"700","MIN",1999,-2.58548045755139,-206.838436604112,0.8,22,15,43,80,0.5375,-2.03761450580153,-146.70824441771,0.571428571428571,14,21,37,72,0.513888888888889,8,-60.1301921864013,-0.395593369647377
"701","IND",2017,-2.19848634003808,-158.291016482742,0.416666666666667,9,12,51,72,0.708333333333333,-2.17528068061478,-97.8876306276652,0.454545454545455,13,11,21,45,0.466666666666667,27,-60.4033858550769,-0.516268255171597
"702","ARI",2002,-2.41521329393175,-173.895357163086,0.642857142857143,22,14,36,72,0.5,-2.57513059130767,-113.305746017538,0.714285714285714,17,7,20,44,0.454545454545455,28,-60.5896111455486,-0.52232423401335
"703","DEN",2002,-2.52701484865987,-186.99909880083,0.7,20,10,44,74,0.594594594594595,-2.29652227658344,-126.308725212089,0.9,9,10,36,55,0.654545454545455,19,-60.6903735887409,-0.470468012315821
"704","CAR",2019,-2.59454259878649,-217.941578298065,0.6,21,15,48,84,0.571428571428571,-2.27038884951564,-156.656830616579,0.625,14,8,47,69,0.681159420289855,15,-61.2847476814858,-0.40055390641494
"705","GB",2005,-2.89274683841167,-190.92129133517,0.6875,30,16,20,66,0.303030303030303,-2.43443409236944,-129.02500689558,0.75,10,12,31,53,0.584905660377358,13,-61.8962844395899,-0.520136844030167
"706","HOU",2002,-1.78193880173854,-172.848063768638,0.428571428571429,15,14,68,97,0.701030927835051,-2.41034823471097,-110.876018796705,0.666666666666667,10,9,27,46,0.58695652173913,51,-61.9720449719333,-0.433370943859674
"707","JAX",2018,-2.42295652112034,-186.567652126266,0.7,13,20,44,77,0.571428571428571,-2.43889548421716,-124.383669695075,0.666666666666667,11,6,34,51,0.666666666666667,26,-62.1839824311911,-0.485812362743681
"708","JAX",2015,-2.73109241333934,-204.83193100045,0.538461538461538,18,13,44,75,0.586666666666667,-2.79378782230885,-142.483178937751,0.533333333333333,9,15,28,51,0.549019607843137,24,-62.348752062699,-0.494831365576976
"709","NYJ",2016,-2.53908390368187,-167.579537643003,0.5,25,14,27,66,0.409090909090909,-2.39020186753577,-105.168882171574,0.416666666666667,8,12,24,44,0.545454545454545,22,-62.4106554714294,-0.567369595194813
"710","TB",2011,-2.91371615934842,-195.218982676344,0.625,24,16,27,67,0.402985074626866,-2.94332909115409,-132.449809101934,0.615384615384615,14,13,18,45,0.4,22,-62.7691735744099,-0.560439049771517
"711","HOU",2007,-3.38862400076627,-186.374320042145,0.590909090909091,21,22,13,55,0.236363636363636,-2.36710823650977,-123.089628298508,0.642857142857143,11,14,27,52,0.519230769230769,3,-63.2846917436367,-0.59144571723025
"712","DAL",2020,-3.0083217918407,-195.540916469645,0.8,13,15,37,65,0.569230769230769,-2.75052202609725,-132.025057252668,0.769230769230769,10,13,25,48,0.520833333333333,17,-63.5158592169772,-0.562087249707763
"713","WAS",2011,-2.6328338106716,-186.931200557684,0.846153846153846,24,13,34,71,0.47887323943662,-1.95457521028592,-123.138238248013,0.352941176470588,13,17,33,63,0.523809523809524,8,-63.7929623096706,-0.476066882907989
"714","JAX",2020,-2.4789010985951,-158.649670310086,0.727272727272727,16,11,37,64,0.578125,-2.6302356358582,-94.6884828908951,0.5,12,8,16,36,0.444444444444444,28,-63.9611874191912,-0.639611874191912
"715","BUF",2001,-2.22145360764769,-168.830474181224,0.5,20,20,36,76,0.473684210526316,-2.09505822579217,-104.752911289609,0.428571428571429,9,14,27,50,0.54,26,-64.0775628916158,-0.508552086441395
"716","NYG",2013,-2.74634415744119,-216.961188437854,0.642857142857143,29,14,36,79,0.455696202531646,-2.59050772885373,-152.83995600237,0.538461538461538,17,13,29,59,0.491525423728814,20,-64.1212324354836,-0.464646611851331
"717","TEN",2014,-2.50733680687102,-180.528250094713,0.538461538461538,16,13,43,72,0.597222222222222,-2.19494779791984,-116.332233289751,0.6,12,5,36,53,0.679245283018868,19,-64.1960168049619,-0.513568134439695
"718","NYG",2003,-2.5367920677254,-195.332989214856,0.6,20,25,34,77,0.441558441558442,-2.10135993595232,-130.284316029044,0.55,10,20,33,62,0.532258064516129,15,-65.0486731858122,-0.46797606608498
"719","BUF",2008,-2.61585946892595,-167.41500601126,0.590909090909091,15,22,27,64,0.421875,-2.49337329818844,-102.228305225726,0.727272727272727,10,11,20,41,0.48780487804878,23,-65.1867007855343,-0.620825721766993
"720","LV",2012,-2.96920318029355,-148.460159014678,0.583333333333333,16,12,22,50,0.44,-1.93657961540285,-81.3363438469196,0.375,11,8,23,42,0.547619047619048,8,-67.123815167758,-0.729606686606066
"721","JAX",2012,-2.37083560035309,-173.070998825776,0.545454545454545,17,11,45,73,0.616438356164384,-2.85146082745508,-105.504050615838,0.833333333333333,12,12,13,37,0.351351351351351,36,-67.5669482099376,-0.614244983726705
"722","LA",2008,-2.92733032245151,-213.69511353896,0.846153846153846,19,13,41,73,0.561643835616438,-2.65235550059641,-145.879552532802,0.6875,12,16,27,55,0.490909090909091,18,-67.8155610061579,-0.529809070360609
"723","ATL",2019,-2.51106458524897,-180.796650137925,0.5,15,16,41,72,0.569444444444444,-2.25487884457322,-112.743942228661,0.230769230769231,12,13,25,50,0.5,22,-68.0527079092647,-0.557809081223481
"724","BAL",2015,-3.40876316224221,-173.846921274353,0.625,21,8,22,51,0.431372549019608,-2.20179120453218,-105.685977817544,0.857142857142857,6,7,35,48,0.729166666666667,3,-68.1609434568082,-0.688494378351598
"725","CAR",1999,-2.64212938906405,-198.159704179804,0.722222222222222,15,18,42,75,0.56,-2.18190455373048,-128.732368670098,0.642857142857143,15,14,31,59,0.525423728813559,16,-69.4273355097055,-0.51811444410228
"726","ATL",1999,-2.43438305559491,-187.447495280808,0.857142857142857,19,14,44,77,0.571428571428571,-2.06834298474135,-117.895550130257,0.333333333333333,12,9,36,57,0.631578947368421,20,-69.5519451505508,-0.519044366795155
"727","NO",2014,-3.12281157775628,-184.245883087621,0.705882352941177,17,17,25,59,0.423728813559322,-2.19961948298004,-114.380213114962,0.5,12,10,30,52,0.576923076923077,7,-69.8656699726588,-0.629420450204133
"728","JAX",2014,-2.35646826596192,-223.864485266383,0.7,18,10,67,95,0.705263157894737,-2.65488782392935,-153.983493787902,0.684210526315789,6,19,33,58,0.568965517241379,37,-69.8809914784802,-0.456738506395296
"729","JAX",2010,-2.70021409541169,-175.51391620176,0.538461538461538,21,13,32,65,0.492307692307692,-2.38661552137575,-105.011082940533,0.8,13,5,26,44,0.590909090909091,21,-70.5028332612265,-0.646814984047949
"730","BAL",2007,-2.9935940708148,-188.596426461332,0.818181818181818,14,22,28,63,0.444444444444444,-2.22728208629287,-118.045950573522,0.5,17,10,28,53,0.528301886792453,10,-70.5504758878102,-0.608193757653536
"731","LV",2020,-3.39264487131499,-162.84695382312,0.777777777777778,10,18,20,48,0.416666666666667,-2.55536805235049,-91.9932498846176,0.5,10,8,18,36,0.5,12,-70.8537039385021,-0.843496475458358
"732","LA",2007,-2.59546104104614,-220.614188488922,0.533333333333333,28,15,42,85,0.494117647058824,-2.53449746348641,-149.535350345698,0.5,18,14,27,59,0.457627118644068,26,-71.0788381432237,-0.493603042661275
"733","DEN",2022,-2.4432261344282,-205.230995291969,0.545454545454545,15,11,58,84,0.69047619047619,-2.25814423855972,-133.230510075024,0.266666666666667,15,15,30,59,0.508474576271186,25,-72.0004852169451,-0.503499896621994
"734","LV",2021,-2.52731956431373,-169.33041080902,0.526315789473684,15,19,33,67,0.492537313432836,-1.98018006280268,-97.0288230773312,0.666666666666667,6,9,34,49,0.693877551020408,18,-72.3015877316889,-0.623289549411111
"735","SF",2020,-3.06634549716364,-187.047075326982,0.714285714285714,17,14,30,61,0.491803278688525,-2.20297677905416,-114.554792510817,0.454545454545455,12,11,29,52,0.557692307692308,9,-72.4922828161658,-0.641524626691732
"736","CIN",2019,-2.64656863202603,-187.906372873848,0.75,16,16,39,71,0.549295774647887,-2.29914314567025,-114.957157283513,0.555555555555556,11,9,30,50,0.6,21,-72.9492155903356,-0.602886079258972
"737","CLE",1999,-1.96730637357707,-157.384509886165,0.583333333333333,15,12,53,80,0.6625,-1.90984454531945,-84.0331599940559,0.769230769230769,8,13,24,44,0.545454545454545,36,-73.3513498921094,-0.591543144291205
"738","ARI",2011,-2.37943712420006,-202.252155557005,0.4375,23,16,46,85,0.541176470588235,-2.25306694948879,-128.424816120861,0.818181818181818,10,11,36,57,0.631578947368421,28,-73.827339436144,-0.519910841099605
"739","NYG",2019,-2.7498775391764,-195.241305281525,0.666666666666667,17,24,30,71,0.422535211267606,-2.28786658452215,-121.256928979674,0.75,10,8,35,53,0.660377358490566,18,-73.9843763018508,-0.596648195982668
"740","SF",2007,-2.43629246066665,-202.212274235332,0.590909090909091,18,22,43,83,0.518072289156627,-2.61259762243052,-128.017283499095,0.818181818181818,12,11,26,49,0.530612244897959,34,-74.1949907362365,-0.562083263153307
"741","CAR",2021,-2.59472604578779,-202.388631571448,0.5,21,10,47,78,0.602564102564103,-2.37285233808483,-128.134026256581,0.545454545454545,9,11,34,54,0.62962962962963,24,-74.2546053148672,-0.562534888748994
"742","NYJ",2014,-2.38047483734737,-169.013713451663,0.5,15,14,43,71,0.605633802816901,-1.68649135158867,-94.4435156889654,0.428571428571429,6,7,43,56,0.767857142857143,15,-74.5701977626978,-0.587166911517306
"743","TB",2018,-2.64961391730146,-198.721043797609,0.538461538461538,26,13,36,75,0.48,-2.27305528556259,-122.74498542038,0.363636363636364,9,11,34,54,0.62962962962963,21,-75.9760583772291,-0.588961692846737
"744","CAR",2000,-2.26530317984112,-215.203802084907,0.764705882352941,19,17,60,95,0.631578947368421,-2.35081394565429,-138.698022793603,0.65,17,20,22,59,0.372881355932203,36,-76.5057792913036,-0.496790774618855
"745","ARI",2000,-2.59419354640728,-181.59354824851,0.6875,24,16,30,70,0.428571428571429,-2.27760581680878,-104.769867573204,0.769230769230769,10,13,23,46,0.5,24,-76.8236806753059,-0.662273109269878
"746","DET",2020,-2.6933248425146,-164.292815393391,0.75,13,8,40,61,0.655737704918033,-2.12928539886378,-87.3007013534152,0.333333333333333,7,15,19,41,0.463414634146341,20,-76.9921140399756,-0.754824647450741
"747","NYJ",2021,-2.41306991267537,-193.04559301403,0.583333333333333,20,12,48,80,0.6,-2.36799851082532,-116.031927030441,0.416666666666667,7,12,30,49,0.612244897959184,31,-77.013665983589,-0.59700516266348
"748","CHI",2021,-2.67328682842185,-219.209519930591,0.5,20,14,48,82,0.585365853658537,-2.32188837464829,-141.635190853546,0.5,8,12,41,61,0.672131147540984,21,-77.5743290770458,-0.542477825713607
"749","HOU",2005,-2.05683951853545,-172.774519556978,0.470588235294118,13,17,54,84,0.642857142857143,-1.74928537418652,-94.461410206072,0.388888888888889,7,18,30,54,0.555555555555556,30,-78.3131093509056,-0.567486299644244
"750","CLE",2023,-3.07785546998284,-252.384148538593,0.6875,25,16,41,82,0.5,-2.44997385708146,-173.948143852784,0.583333333333333,18,12,41,71,0.577464788732394,11,-78.4360046858086,-0.512653625397442
"751","MIA",2017,-2.59127863328871,-171.024389797055,0.5,21,14,31,66,0.46969696969697,-2.13977140447919,-92.0101703926051,0.666666666666667,9,6,28,43,0.651162790697674,23,-79.0142194044497,-0.724901095453667
"752","BAL",2021,-2.20602939832183,-187.512498857355,0.533333333333333,18,15,52,85,0.611764705882353,-2.41056255607556,-108.4753150234,0.75,9,8,28,45,0.622222222222222,40,-79.0371838339553,-0.607978337184272
"753","CAR",2010,-2.6867656227184,-217.62801544019,0.733333333333333,21,15,45,81,0.555555555555556,-2.47303811274462,-138.490134313699,0.538461538461538,17,13,26,56,0.464285714285714,25,-79.1378811264915,-0.577648767346654
"754","HOU",2017,-2.57557267433796,-195.743523249685,0.578947368421053,17,19,40,76,0.526315789473684,-2.42556421401455,-116.427082272698,0.333333333333333,11,12,25,48,0.520833333333333,28,-79.3164409769869,-0.639648717556346
"755","JAX",2013,-2.46410577252612,-194.664356029564,0.5,21,10,48,79,0.607594936708861,-2.37070484800095,-113.793832704046,0.5,11,14,23,48,0.479166666666667,31,-80.8705233255182,-0.636775774216679
"756","LAC",2019,-2.95259621816805,-183.060965526419,0.571428571428571,20,14,29,62,0.467741935483871,-2.35956093531938,-101.461120218733,0.4,11,5,27,43,0.627906976744186,19,-81.599845307686,-0.777141383882724
"757","BUF",2010,-2.86528395959519,-203.435161131259,0.619047619047619,21,21,29,71,0.408450704225352,-2.52704854727259,-121.298330269084,0.5,11,12,25,48,0.520833333333333,23,-82.1368308621744,-0.690225469430037
"758","JAX",2021,-2.82206599249542,-166.50189355723,0.733333333333333,17,15,27,59,0.457627118644068,-1.89564368093237,-83.4083219610245,0.333333333333333,7,6,31,44,0.704545454545455,15,-83.0935715962053,-0.806733704817527
"759","ATL",2000,-2.3609586771479,-210.125322266163,0.6,20,15,54,89,0.606741573033708,-2.37840793210084,-126.055620401344,0.583333333333333,15,12,26,53,0.490566037735849,36,-84.069701864819,-0.592040153977598
"760","DAL",2004,-2.7155665889308,-192.805227814087,0.777777777777778,23,18,30,71,0.422535211267606,-2.08961305058556,-108.659878630449,0.545454545454545,13,11,28,52,0.538461538461538,19,-84.145349183638,-0.684108529948276
